132, خلک ماته خندونکی ګوري ځکه چې زه ساینینا څښم :(
133, د خدای ښه مرحله: (((((((()
134, او ولې مو ماته د هوساینې ماسپښین له پامه غورځوي :(
135, زه خوب نشم کولی :( څوک له ما سره خبرې کوي
136, هو :(
137, هو په خواشینۍ سره :(.
138, ډیر :(
139, البوم راوتل؟:(
140, زما د چاکلیټ وروستی مصرف شوی.:(
141, هو زه په سهار کې ډیر څه هم لرم :-(
142, فوتوان :(
143, زه به که زه هغه آنلاین اوږد وګورم - هاهاه!هغه ډیر قهرجن دی !!:(
144, ستړیا :(
145, د هګۍ ځینې بنګو لپاره مړ کیدل :(
146, ځینې وختونه زه تاسو څخه نفرت کوم: (
147, د ماشوم تعقیب هوک :(
148, مګر هیڅ څوک ستاسو په څیر ښکلي ندي
149, تاسو به دا شرم وګوم او په دې پوه شئ چې تاسو ما ویره لرئ!او ګيټ؛ :(
150, زه غواړم اوتما، کټي، زز او امی ډیر ډیر یادوم: (((
151, ما یو ویډیو نور فرعي PLZ :( خوښ کړ
152, ایا تاسو کولی شئ یو ځای ونیسئ کله چې تاسو ټول یاست مهرباني وکړئ: ((
153, بخښنه :(
154, :-( زه د دې ریحش ویب پا as ې ډیری نه لرم. یوه ښه مسله ممکن د استثنا او AMP لخوا وي؛ په هرصورت یو ته رسي.
155, او هو دا یو څه وهي اووم: - (((((((
156, WTF ستاسو شونډې د ویرجین اومګ مور د ژوند ژوند ترلاسه کوي هاهاهاها: (
157, د نانوسټی TSKTSK OPPA نه غواړي چې تاسو خپل ډیک کاوایپي ته زنګ ووهئ هغه انسان دی او Gt؛ :(
158, نو یوازینی :(
159, بیرته خوب ته نشي تللی: (((
160, زه غواړم د Netblix لپاره xbox ته لاړ شم مګر دمخه په بستر کې ډیر کامسي یم :(
161, ته مې یادیږي :(
162, زه زموږ د انجونو لپاره بد احساس کوم :(
163, لول!زه د خوږ کچالو فرش خوښوم :(
164, اټکل وکړئ چې تاسو ټول بداسلي ASF هیت :(
165, ایا زه پوهیږم چې زه پوهیږم ... ما خپل ټویټر مور شرم له لاسه ورکړ
166, اوه ما تبه وم :( مګر مګر.
167, ضعیف بی بی :(
168, زه نشم کولی لاړ شم!:( دا د دې اونۍ په میاشت کې د شنه وکیلانو کنفرانس دی ...
169, زما د سکایپ حساب له نظم څخه بهر دی.زه فکر کوم دا هیک شوی دی.نو که تاسو زما په اړیکه کې یاست نو زه بخښنه غواړم :( زه یو نوی کوم یو نوی رامینځته کوم.
170, زه ستاسو د ټویټ سپری یادېږم او :(
171, هو ن!لکه څنګه چې ګونګ زما پروپوزل ردوي: ge you مودی ګیئی ته ځي؟
172, زه فکر کوم چې زما ملګرې نیول کیږي: (((
173, هغه دومره ښه سړی IDKK ولې ولې هغه ته ووایی :(
174, تاسو پوهیږئ کله چې سندره ستاسو د تلیفون او آی ټیونز څخه ورکه شي؟ما د زخم او مغشوشۍ له لاسه وتلې :(
175, تبه.:-(
176, "ایا تاسو فکر کوئ چې دوی ژوندي پاتې دي؟" " "ښه، دوی ټول ورک شوي جسدونه په ټوټو کې وموندل، نو نه. مګر دا به ښه وای که دوی یې کړي وي.":(
177, زه اړ یم چې لاړ شم :-(
178, په زړه پوری هوا به په کې کار وکړي :(
179, هیله لرم چې موږ دواړه دا د دې بدلولی شي :(
180, والاو kbs هیڅکله نه سپک نه ښیې :(
181, استول.په نهایت کې !!!!!!!!!!!!!!!!:(
182, بدترین ترټولو خرابه ده: ((((((()
183, دا ورته نه دی.: (((((((((()
184, امید خوندي دی او خوندي موندل شوی؛ښه د هغه په جنجلو کې ډیری ساتیري وختونه، مطلق افسانوي :(
185, هو او دا داسې دی چې ولې تاسو د شنبې په ورځ تر نن ورځې پورې انتظار ته اړتیا لرئ ترڅو د کورني کار PA: (((((ایا د اونۍ د اونۍ پلان جوړ کړي انتظار وکړئ ؟؟؟؟
186, یوناني تراژیدي داسې ښکلې سندره ده: (((((((
187, ورته :(
188, نن ورځ ماته باران :(جم دا بیا 💪🏻🐒 دی 💪🏻🐒
189, څه ستونزه ده؟:(
190, اوه خدایه !!!زه د درد سره مخ یم ... دا نور یې نشئ نیولی !!!:(
191, بلجیم ته راشئ :(
192, د فابین ډیلف فین شوی :(
193, چیرې چې تاسو ماشوم پټ کړی و: (((
194, زه په خاموشۍ اخته یم نو دوی نشي اوریدلی :(
195, په سوله ییزه وزارت کې آرام کړئ :(
196, نن شپه د لوبو ډیر چانس نه دی :(
197, اهه تاسو ګورئ؟تاسو به راویښ نکړئ :(
198, گنبمه!زه په٪ کې یم
199, همداسې هيله لرم :(
200, زه به سبا مړ شم :( :)
201, :( زه به تاسو ته لوړه وکړم
202, زما لپاره خفه کیدل: ((((((
203, څومره مناسب!:(
204, غریب هغه...:(
205, زه لاهم ویښ یم :(
206, اوس ویده نشئ کولی زه خوب نشم کولی :(
207, هیڅ څوک زما سره مرسته نه کوي :(
208, زه نه پوهیږم: ((یوازې د هغه لپاره خوشحاله اوسئ :(
209, سلام، ایا تاسو کولی شئ ما سره د لوکس سره یو څه DMS وکاروئ؟ :(
210, سلام ګرانه زه یوازې د دې عکس په اوږدو کې راغلم .. دا څه دي؟زه هندي نشم لوستلی :(
211, د دوی عکس العملونه: (((((((((((((()
212, s :( زه فکر کوم چې دا BC IS دی
213, کاش چې زه راشم او تاسو ته به وګورم مګر د PTSD سره د معلولیت تقاعد دا د فزیکي او مالي پلوه رامینځته کول مهم دي :(
214, ولې باران دی :(
215, نور ولې دوی مات شول !!!دوی په ګډه حیرانونکي وو !!:(
216, زما لپاره چوپتیا کوم چې معنی لري زه به تاسو وګورم د p.m.زما وخت :(
217, داسې مه کوه :(
218, تاسو نشئ کولی بله اونۍ ونیسئ؟د سپتمبر س.: - ((
219, ولې دوی دا برخه پرې کړل زه غواړم د SNSD لفظي متقابل عمل وګورئ :(
220, زه له لاسه ورکوم چې د انا اسانا ویډیوګانې یې لیدلې :(
221, پوښتنه کول شتون نلري :(
222, په حقیقت کې نه :(
223, زه فکر نه کوم یا تل به ما ته پام وکړم :( زه لاهم شتون لرم
224, ترافیک ویښتونکی دی :(
225, زه په یو کوچني کیټ سپیډ کڅوړه کې هم ګورم!مګر هیڅ ښه نه ده :(
226, هاها یو، زه تاسو هم یادوم!تاسو ته د اجمساس د شمسس لپاره نه دی لیدلی: ((((
227, ساه ... :(
228, ما په سنیپوټټ کې اضافه کړئ - د کورینشیل
229, زه په زار پتلون کې هیڅ بوم نلرم :(
230, په خپل TL کې دا ټول مشاهی عکسونه ما ته موټر چلوي :(
231, زما وروسته له هغه چې اغیزې هسپانوي :(
232, د غریبانو وحشي: ایا امید دی دا او ښه روغتیا کې. لوپی دا د راکچونو څخه ازاد شو
233, لومړی ما دا هڅه وکړه مګر نه پایله یې:
234, زه غواړم زما بریکونه بیرته!:(
235, زه زما په مخ کې د لوي او بوسانو څخه لوی چوردلو ته اړتیا لرم: (((زه نه غواړم چې له دې سره لاړ شم
236, EMS هاها :(
237, د کیلې کنډر مکفالري او فرش لپاره لیوالتیا:
238, موږ د کیبل موټرو ته نه ځو ځکه چې زما ورور ویره درلوده او نه غواړي: ((((
239, زه د سلام وینډز زاړه مفاهیم TBH یاد لرم زه د چای غواړم تاسو یو چای غواړئ :(
240, موده :(
241, موږ په البم او نشراتي ټکو کې ورک کړی دی :(
242, زه سبا ته د لید لید لید لرم او زه غواړم چې سمې شمای شم، ځکه چې زه به وروسته نه یم او gt؛ :(
243, دا بیکاره ده زه غواړم کور ته لاړ شم :(
244, زما د حبوبات لپاره هیڅ شته هیڅ شیبه نشته :(
245, هو :( هو
246, موږ په البم او نشریاتو کې ورک شو: ((((((((
247, نو خفه :( له لارې
248, هرڅه او ټول :(
249, ما تعقیب کړئ :((
250, هو، ما په پیل کې نیټه د فلم فلم کولو هڅه وکړه.د دې د فلم کولو په وخت کې څو ورځې پاتې دي.:(
251, نه، ځکه چې تاسو به له یو څخه ډیر ترلاسه کړئ او زه فکر کوم چې دا د تیر یو څخه ورته ندي :(
252, زه موسکا نشم کولی :(
253, زه کاروونکي پیروي کوم چې ما ته بیا وروسته ندي.:(
254, کله به ترلاسه شي: (
255, نن ورځ هره ورځ ده :(
256, د فاسد او اخیستل لپاره عکس ډیر ګران دی :(
257, زززز ..... مهرباني وکړئ اجازه مه ورکوئ چې لمر لا پای ته ورسیږي .... :(
258, کله چې ستاسو د BFF خورا فشار واخلی او تاسو هیڅ نشئ کولی مګر دعا ...(
259, د خدائي مو مرحل لپاره نه ګټل :(
260, ریښتیا، د لیورپول سره مرسته نه کوي تیره اونۍ دلته وو، ډیری یې هیڅکله کاول نه و چې :(
261, هو برو .. ډیر نور هم :(
262, ستاسو ټولو لپاره دعا کول.نو بخښنه غواړو دا پیښ شوی: (
263, لوی خبرونه، زموږ د پوهېږو لپاره مننه :( موږ امید لرو چې تاسو ښه اونۍ پای ولرئ!
264, دا دومره غټ شوی :(
265, - زما د ځان عزت په ټیټ کې و :(
266, دوی احساس کوي او ښه ښکاري چیرې چې خلک نشي لیدلی دوی دومره ټیکسي ښکاري: (((
267, اخیستل شوی :(
268, سړی ټول ما ترلاسه کړل خوشحاله خیرات دی: ((((((
269, :-( سوریه د کیمیاوي وسلو رامینځته کولو ته دوام ورکوي، د WSJ وابسته چارواکي وايي: WSJ ری ..
270, زه دا ټول BTS میچس غواړم: ((((
271, یوازې یوه بله ورځ :(
272, مخکې لدې چې مریخ دوی د خپل هنر کار ضبط کولو دمخه باید یو عکس ترسره کړی وي :(
273, تاسو هلکان یاست: (((((((((((((((((((()
274, ما د آیسپیک نه فکر کاوه.په تخته کې د درد وژونکو لوی خوراکونه.مګر دا خورا دردناک احساس کوي :( * د ویښتو *
275, سمه ده :(
276, انسان وايي تاسو فین :(
277, : ((کاش چې زه کولی شم هلته د دوی لپاره د وروستي عمابی ووایم
278, د سینټ آی او GT به په ټولو بټسیکس کې -
279, .مګر زه په سرلیک کې ټوکې کوم.نو ایا موږ ملګري نه لرو؟:( pls de نه زما زړه نه لري. "(
280, کله چې یو څوک د سر غږ وښوده او زه د "زه به په حیرانتیا غږ وکړم که زه دا هم وکړم."مګر نه ... زه یوازې د فالیتونو کولی شم :(
281, ما ته پام شه :(((
282, زه زموږ د وخت زون څخه نفرت لرم :(
283, زما سنیپتټ - لیزرینر :(
284, کله به په هسپانیه کې وخوړل شي؟ځنډ موږ وژني ... :(
285, دلته یو ساتونکی نه دی :(
286, په IJ کې زما وروستی کراس هیواد حیران شو !!!!!!!!!!!
287, زه موټر نشم چلولی :(
288, کله چې زه خپل خپل لږ اپارتمان ولرم لکه څوک چې یو څوک زما سره ژوند وکړي :-(
289, سوشي وګټله: ((باغونه لامحدود موسیقي کوي !!
290, زه د شنبه او یکشنبه په ورځ کار کوم زما لپاره زما لپاره یوه خرابه ورځ ده :( :(
291, ژر کور ته روان :(
292, زه باید د خپلو هلکانو سره لاړم کله چې ما فرصت درلود چې یوازې هغه خلک چې زه یې د دې په څیر ځینې وختونه غواړم :(
293, heyyyyyما غوښتلyeolssolodanceeeeeeوګورئ:((((((((((((((
294, د روم ته د نمنجه وایجیک وړاندیز ... مګر دوی هم نه غواړي :(
295, زما د مور یوولیسټ.زما پلار د کمپیوټر ساینس پوه دی.او زه په کورنۍ کې بې شمیره یم
296, زما لپاره مات شوی :( زه واقعیا د باران په اوبو کې آیس کریم غواړم ...
297, ایا تاسو به کله هم د کمپیوټر ساینس په اړه د کریش کورس ویډیوګانو جوړولو باندې غور وکړئ؟زما په ښوونځي کې ډیری سرچینې ندي :(
298, د آیس کریم ټولې وسایط بوخت دي :(
299, ایا ای اییک تاسو څه خورئ؟تاسو سیکسی: (((- زه قسم لرم زه ډیر وخورم. هیڅ شی بیمون هاه نشته
300, دا موسم ما ته زما د اړیکو له لارې سکرول کول دي زه په ځینو کې کږه یم "سلام"
301, نو زه به سبا زما د سمبالښت ترلاسه کړم
302, شټ.: (((((((((()
303, *وتون* :((((((
304, زین: (((((((((((()
305, (بوټ) که تاسو ما تعقیب کړئ، نوټز ماته یادونه وکړه.ځکه چې زه نشم لیدلی :(
306, دا د JMU کمپونه داسې یو ځوانه BC دي چې زه یې غواړم همدا اوس دلته وي :(
307, دا یو له خوږو شیانو څخه دی چې ما کله هم ویلي و، AANAA Mbollo :(
308, دا فوکسینګ خراب لینک کار نه کوي او زه لوبه نه ګورم!:(
309, اوه نه. ایا ما پګ کوي
310, ددې ما Habletton :(
311, ته مې یادیږي :(
312, ويده شه :(
313, زه غواړم د الیکس کور ته لاړ شم :(
314, نو سمه ده!دا د مرچیانوپورټ لړ برخه وه (ټول په یو ډیسک کې) :(
315, ټول زه غواړم اوس همدا اوس غواړم، ورپسې د D او یو ګیرکي J وروسته د هغې وروسته پرځای یې ما یو څه SEO ترلاسه کړی او ځینې NLS به یې سره ترلاسه کړي :(
316, ډاډه !!!بښنه غواړم :( x
317, ای جواني!کرسټي واقعیا ناروغه ده نو زه نشم کولی دا په کور کې پریږدم :( Xo مننه
318, زما هیریس غوره دوبي لري نو ما :(
319, زه یوازې د خونړۍ سانډویچ غواړم :(
320, :( دا ده
321, مچۍ :(
322, :-( هغه شیان چې موږ د امیندوارۍ تبعیض په اړه زده کړل
323, :-( د زیږون تبعیض: کله چې زه زما باس ته اړتیا لرم، هغه ما په غاښونو کې وهلی - ...
324, :( وړاندیز شوی نوي قانون به د کورني تاوتریخوالي قربانیانو سره مرسته وکړي - FM: قربانیان ... --(
325, ما تاسو له لاسه ورکړ :( دا سمه وه. lol. ما هیڅ ونه کړل. 😂
326, په حقیقت کې مګر بدبختانه :(
327, پرون د انګلستان دا ډول فشار او خامنه ورځ، د انګلستان حکومت :(
328, هو، ښه زه لاهم کولی شم ووایم چې زه خوشحاله یم ځکه چې زه ساپیوس ژوی یم.: ((((((()
329, اوه ډیر بد :(
330, ive هڅه کوي چې د ساعتونو په څیر د سپک بیټا ولوبوي "(
331, زه نه غواړم په نړۍ کې واوسم چېرته چې هولک هاګن چې د Wewy تاریخ څخه سکروب شوی دی :-(
332, زه ډیر ستړی یم!:(
333, دا هوا ما نه غواړي چې زه په ټولو کې جم ته لاړ شم ..... :-( :-( :-(
334, لینک کار نه کوي!:(
335, ارنین د دې غلطۍ کولو وروسته دومره غمجن بریښي :(
336, نیا بدبختانه، زه خپل تلیفون په ما نه لرم :(
337, د خپلوپلورل:(((((((((((((((((((((((((((((((((((((((((((((((((((((((((((()
338, زه له U & GT څخه نفرت لرم؛. &.او ګيټ؛ :(
339, موږ بیا له لاسه ورکوو :(
340, ویلینټاین او په السشپونه د RTWSHA هوملس هوموس / بیمبیک نظرونه او APPRE وموند؛ځینې ډسپلین - INCL.د اروپا لانګونه، لطف، زده کړه :(
341, کله به تاسو ما ته پام وکړئ :( زه دومره نا امید یم 💔
342, زما خوبونه زما د خوښې لپاره د مینې لپاره ډیر حقیقت دی !!!په ریښتیني ډول ویل] څه شی دی: (((((((()
343, یا یا مګر بینټرما ته اړتیا ده!موږ به نه غواړو :( :(
344, هاهاهاهاهاه زه د کوریا ژبه ډیوري ژبه نه لرم :( یوازې یو څه روسي) واناا
345, زما په اړه څه؟:(
346, یو څوک له ما سره خبرې کوي زه ستړی یم :(
347, ایا تاسو یوازې د دې څخه کرکه نه کوئ کله چې تاسو مغز وبلل شو ما ته راګرځوی او GT :(
348, ": زه تاسو یادېږم، مګر زه پوهیږم چې تاسو پروا نلرئ.": ((
349, نه زه دا نشم کولی، زما په تلیفون کې اختیار نه لرم :(
350, زه د تایډلر سره مینه لرم، مګر دا واقعیا احمق و :( مګر لږترلږه موږ به لږترلږه موږ په ساعت کې نوي کارتونه ترلاسه کړو ..
351, : ښه دا ښه دی
352, نابباره بریا :(
353, ایا تاسو ډاډه یاست چې کودونکی مشر دی؟# 에이 핑크 핑크 핑크 더 더 زه ډاډه نشم کولی :(
354, کله به د پنجرو سلاټونه خلاص وي: (((
355, pfff د شخصي کولو شخصي کول او یوازې د ځان ایکس ایس ایس ایس ایکس او کوربه سرۍ مسمومیت موندل :( د کوډ ځینې پلي کولو ته اړتیا لري
356, کله چې ستاسو وصل یو شرکت پریږدي او دوی تاسو ته خبرداری نه ورکوي :(
357, .تاسو زما د آیس کریم طوفان ترتیب لغوه کړه.په دفتر کې هرڅوک دا ترلاسه کړه مګر ما.:(
358, اههه زه دا پیټایټ ګ consider ي، زه زما د قد سره مینه لرم :(
359, تاسو به د ODO خبرتیاو ته د امنیت خبرتیا ترلاسه کولو لپاره تاسو به K £ وي که تاسو د اوډو شریک یاست.د ټولنې روحیه لرې.:-(
360, Jgha :( زه ډیر تودې یم
361, فېسبوک، تاسو کار نه کوئ؟ایا تاسو دا فیسبوک کوئ؟:(
362, هیڅوک نه دی: (((
363, بدبختانه نه: خبرې!
364, د بل چا ښودل صندوق کار نه کوي؟!؟! :( :(
365, AP به نور ورته نه وي :-(
366, زما د ژوند کیسه...!!لندن سره مینه وکړئ او نور چیرې فکر مه کوئ مګر دا به یو څه پیښ شي :( زه هیڅ ځای نلرم!
367, اوه نه] :-( چې وحشت لري، مهرباني وکړئ موږ ته د لیدنې څانګې نوم راکړئ. موږ غواړو ستاسو اندیښنه په ګوته کړو.
368, بیوزله هلک :(
369, زه ستاسو درد احساس کوم، دا د ویلش پوډ په څیر یو ځل بیا پای ته رسوي :(
370, زه نشم کولی د فلم خلاصیدو لپاره انتظار وکړم :(
371, سلام جولي، زه بخښنه غواړم تاسو دا لاره احساس کوئ :( څه پیښ شوي؟ ^ لورا
372, زه نشم کولی :-( زه لاهم د ریل سټیشن کې په تمه یم؛ _ کور یو بل ساعت لرې دی d؛
373, نور نه :(
374, ځینې خلک اړتیا نلري - کاما هاکو شاوخوا خبرې وکړي :( :( د وایمایاا ملاسیسس!
375, د سامان ادعا.ستاسو د نوي الوتکې ملګري ته وروستي الوداع :(
376, زه د نیام یادوم ما د تل لپاره د هغې د تل لپاره نه دی لیدلی :(
377, هو زه بیا خراب شوم :-( او دا ځل ما فکر کاوه چې ما یو څه ښه کړی دی
378, زه لرم!:(
379, hmm، دوی تل په دوی کې ډیر شکر لري، زه په ندرت سره یې کوو.بښنه غواړم زه مرسته نشم کولی.:(
380, زه لفظي د کاغذ ښارونو لیدو لپاره وخت نلرم: ((
381, د نمرې ډرې څه شی دی چې زه په کار کې پاتې یم :(
382, اغيز د :-( په منځ کې پرې کولو وړي
383, مهرباني وکړئ مهرباني وکړئ بیرته راتلو ته راشئ: کتاب
384, زه به شاوخوا یمزما اورګاډي ځنډیده.:(
385, د بشپړ وخت دندې درلودل پدې معنی دي چې تاسو یوازې د یوې برخې وخت ساتیري لرئ :(
386, زما پیشوګانې هیر شوي چې زه څوک یم او دوی له ما کرکه لري :(
387, زه پوهیږم چې دا اوږد دی او زه د ساعتونو لپاره لوبوم.:(
388, تاسو دمخه د دوی ډیری برخه لرئ :(
389, جیب آف :(
390, ولې ویډیو باید ودریږي :(
391, د حکمت غاښونه ما ډیر درد کوي: (((
392, y هیڅ څوک نه دی :--(
